sudo: a password is required
Currently logged in as: t4r3k (t4r3k-carleton-university). Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.17.5
wandb: Run data is saved locally in /home/library/workspace/mlos/gym/0_mdpax/wandb/run-20240729_034631-wioe5rny
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run prime-snowflake-15
wandb: ⭐️ View project at https://wandb.ai/t4r3k-carleton-university/moon
wandb: 🚀 View run at https://wandb.ai/t4r3k-carleton-university/moon/runs/wioe5rny
No saved agents found.
Time: 00h 00m 03s, Episode: 0, Steps: 10, epr: -18.0, Loss: 0.0 Score: -18.0, Done: False
Time: 03h 51m 29s, Episode: 7653, Steps: 19773, epr: 12.7, Loss: 3.26 Score: 13.0, Done: True
Time: 03h 51m 32s, Episode: 7654, Steps: 19774, epr: 12.7, Loss: 3.62 Score: 15.0, Done: True
Time: 03h 51m 35s, Episode: 7655, Steps: 19776, epr: 12.7, Loss: 2.99 Score: 14.0, Done: True
Time: 03h 51m 38s, Episode: 7656, Steps: 19777, epr: 12.7, Loss: 3.33 Score: 15.0, Done: True
Time: 03h 51m 41s, Episode: 7657, Steps: 19783, epr: 12.7, Loss: 3.31 Score: 2.0, Done: True
Time: 03h 51m 44s, Episode: 7658, Steps: 19787, epr: 12.7, Loss: 3.29 Score: 11.0, Done: True
Time: 03h 51m 46s, Episode: 7659, Steps: 19792, epr: 12.7, Loss: 3.64 Score: 11.0, Done: True
Time: 03h 51m 49s, Episode: 7660, Steps: 19795, epr: 12.7, Loss: 3.59 Score: 12.0, Done: True
Time: 03h 51m 52s, Episode: 7661, Steps: 19799, epr: 12.7, Loss: 3.55 Score: 11.0, Done: True
Time: 03h 51m 56s, Episode: 7662, Steps: 19805, epr: 12.7, Loss: 3.26 Score: 9.0, Done: True
Time: 03h 51m 59s, Episode: 7663, Steps: 19807, epr: 12.7, Loss: 3.53 Score: 14.0, Done: True
Time: 03h 52m 02s, Episode: 7664, Steps: 19809, epr: 12.7, Loss: 3.24 Score: 14.0, Done: True
Time: 03h 52m 05s, Episode: 7665, Steps: 19810, epr: 12.7, Loss: 3.34 Score: 15.0, Done: True
Time: 03h 52m 07s, Episode: 7666, Steps: 19812, epr: 12.7, Loss: 4.02 Score: 12.0, Done: True
Time: 03h 52m 10s, Episode: 7667, Steps: 19814, epr: 12.7, Loss: 3.47 Score: 14.0, Done: True
Time: 03h 52m 13s, Episode: 7668, Steps: 19816, epr: 12.7, Loss: 3.26 Score: 13.0, Done: True
Time: 03h 52m 16s, Episode: 7669, Steps: 19819, epr: 12.7, Loss: 3.45 Score: 12.0, Done: True
Time: 03h 52m 18s, Episode: 7670, Steps: 19820, epr: 12.7, Loss: 3.84 Score: 15.0, Done: True
Time: 03h 52m 21s, Episode: 7671, Steps: 19823, epr: 12.7, Loss: 3.2 Score: 13.0, Done: True
Time: 03h 52m 24s, Episode: 7672, Steps: 19825, epr: 12.7, Loss: 3.26 Score: 14.0, Done: True
Time: 03h 52m 27s, Episode: 7673, Steps: 19828, epr: 12.7, Loss: 3.72 Score: 9.0, Done: True
Time: 03h 52m 29s, Episode: 7674, Steps: 19829, epr: 12.7, Loss: 3.55 Score: 15.0, Done: True
Time: 03h 52m 32s, Episode: 7675, Steps: 19831, epr: 12.7, Loss: 3.09 Score: 13.0, Done: True
Time: 03h 52m 35s, Episode: 7676, Steps: 19832, epr: 12.7, Loss: 3.4 Score: 15.0, Done: True
Time: 03h 52m 38s, Episode: 7677, Steps: 19834, epr: 12.7, Loss: 3.27 Score: 14.0, Done: True
Time: 03h 52m 41s, Episode: 7678, Steps: 19838, epr: 12.7, Loss: 3.29 Score: 12.0, Done: True
Time: 03h 52m 43s, Episode: 7679, Steps: 19839, epr: 12.7, Loss: 2.97 Score: 15.0, Done: True
Time: 03h 52m 46s, Episode: 7680, Steps: 19841, epr: 12.7, Loss: 3.81 Score: 14.0, Done: True
Time: 03h 52m 49s, Episode: 7681, Steps: 19842, epr: 12.7, Loss: 3.69 Score: 15.0, Done: True
Time: 03h 52m 52s, Episode: 7682, Steps: 19843, epr: 12.7, Loss: 3.35 Score: 15.0, Done: True
Time: 03h 52m 54s, Episode: 7683, Steps: 19847, epr: 12.7, Loss: 3.62 Score: 7.0, Done: True
Time: 03h 52m 57s, Episode: 7684, Steps: 19850, epr: 12.7, Loss: 3.55 Score: 13.0, Done: True
Time: 03h 53m 00s, Episode: 7685, Steps: 19852, epr: 12.7, Loss: 3.52 Score: 13.0, Done: True
Time: 03h 53m 03s, Episode: 7686, Steps: 19854, epr: 12.7, Loss: 3.36 Score: 14.0, Done: True
Time: 03h 53m 06s, Episode: 7687, Steps: 19858, epr: 12.7, Loss: 4.07 Score: 10.0, Done: True
Time: 03h 53m 08s, Episode: 7688, Steps: 19861, epr: 12.7, Loss: 3.55 Score: 13.0, Done: True
Time: 03h 53m 11s, Episode: 7689, Steps: 19862, epr: 12.7, Loss: 3.5 Score: 15.0, Done: True
Time: 03h 53m 15s, Episode: 7690, Steps: 19863, epr: 12.7, Loss: 3.62 Score: 15.0, Done: True
Time: 03h 53m 18s, Episode: 7691, Steps: 19865, epr: 12.7, Loss: 3.54 Score: 14.0, Done: True
Time: 03h 53m 21s, Episode: 7692, Steps: 19868, epr: 12.7, Loss: 3.75 Score: 13.0, Done: True
Time: 03h 53m 24s, Episode: 7693, Steps: 19875, epr: 12.7, Loss: 3.51 Score: 7.0, Done: True
Time: 03h 53m 27s, Episode: 7694, Steps: 19877, epr: 12.7, Loss: 3.56 Score: 12.0, Done: True
Time: 03h 53m 29s, Episode: 7695, Steps: 19879, epr: 12.7, Loss: 3.08 Score: 14.0, Done: True
Time: 03h 53m 32s, Episode: 7696, Steps: 19881, epr: 12.7, Loss: 3.53 Score: 14.0, Done: True
Time: 03h 53m 35s, Episode: 7697, Steps: 19885, epr: 12.7, Loss: 3.38 Score: 8.0, Done: True
Time: 03h 53m 38s, Episode: 7698, Steps: 19887, epr: 12.7, Loss: 3.35 Score: 13.0, Done: True
Time: 03h 53m 40s, Episode: 7699, Steps: 19889, epr: 12.7, Loss: 3.07 Score: 14.0, Done: True
Time: 03h 53m 43s, Episode: 7700, Steps: 19891, epr: 12.7, Loss: 3.31 Score: 13.0, Done: True
Time: 03h 53m 46s, Episode: 7701, Steps: 19897, epr: 12.7, Loss: 3.21 Score: 10.0, Done: True
Time: 03h 53m 49s, Episode: 7702, Steps: 19898, epr: 12.7, Loss: 3.07 Score: 15.0, Done: True
Time: 03h 53m 52s, Episode: 7703, Steps: 19899, epr: 12.7, Loss: 3.3 Score: 15.0, Done: True
Time: 03h 53m 54s, Episode: 7704, Steps: 19901, epr: 12.7, Loss: 3.16 Score: 13.0, Done: True
Time: 03h 53m 57s, Episode: 7705, Steps: 19904, epr: 12.7, Loss: 3.02 Score: 10.0, Done: True
Time: 03h 54m 00s, Episode: 7706, Steps: 19905, epr: 12.7, Loss: 3.22 Score: 15.0, Done: True
Time: 03h 54m 03s, Episode: 7707, Steps: 19910, epr: 12.7, Loss: 2.9 Score: 9.0, Done: True
Time: 03h 54m 06s, Episode: 7708, Steps: 19914, epr: 12.7, Loss: 3.31 Score: 10.0, Done: True
Time: 03h 54m 08s, Episode: 7709, Steps: 19916, epr: 12.7, Loss: 3.38 Score: 14.0, Done: True
Time: 03h 54m 11s, Episode: 7710, Steps: 19918, epr: 12.7, Loss: 3.44 Score: 14.0, Done: True
Time: 03h 54m 14s, Episode: 7711, Steps: 19920, epr: 12.7, Loss: 3.08 Score: 14.0, Done: True
Time: 03h 54m 17s, Episode: 7712, Steps: 19922, epr: 12.7, Loss: 2.99 Score: 14.0, Done: True
Time: 03h 54m 20s, Episode: 7713, Steps: 19924, epr: 12.7, Loss: 3.6 Score: 14.0, Done: True
Time: 03h 54m 23s, Episode: 7714, Steps: 19925, epr: 12.7, Loss: 3.09 Score: 15.0, Done: True
Time: 03h 54m 26s, Episode: 7715, Steps: 19926, epr: 12.7, Loss: 3.49 Score: 15.0, Done: True
Time: 03h 54m 30s, Episode: 7716, Steps: 19928, epr: 12.7, Loss: 3.31 Score: 14.0, Done: True
Time: 03h 54m 33s, Episode: 7717, Steps: 19930, epr: 12.7, Loss: 3.29 Score: 14.0, Done: True
Time: 03h 54m 36s, Episode: 7718, Steps: 19932, epr: 12.7, Loss: 3.74 Score: 14.0, Done: True
Time: 03h 54m 40s, Episode: 7719, Steps: 19936, epr: 12.7, Loss: 3.38 Score: 11.0, Done: True
Time: 03h 54m 43s, Episode: 7720, Steps: 19943, epr: 12.7, Loss: 3.23 Score: 3.0, Done: True
Time: 03h 54m 46s, Episode: 7721, Steps: 19946, epr: 12.7, Loss: 3.8 Score: 13.0, Done: True
Time: 03h 54m 49s, Episode: 7722, Steps: 19947, epr: 12.7, Loss: 3.32 Score: 15.0, Done: True
Time: 03h 54m 52s, Episode: 7723, Steps: 19949, epr: 12.7, Loss: 3.6 Score: 14.0, Done: True
Time: 03h 54m 55s, Episode: 7724, Steps: 19950, epr: 12.7, Loss: 3.37 Score: 15.0, Done: True
Time: 03h 54m 58s, Episode: 7725, Steps: 19952, epr: 12.7, Loss: 3.34 Score: 14.0, Done: True
Time: 03h 55m 01s, Episode: 7726, Steps: 19953, epr: 12.7, Loss: 3.43 Score: 15.0, Done: True
Time: 03h 55m 04s, Episode: 7727, Steps: 19955, epr: 12.7, Loss: 3.5 Score: 14.0, Done: True
Time: 03h 55m 07s, Episode: 7728, Steps: 19957, epr: 12.7, Loss: 3.25 Score: 14.0, Done: True
Time: 03h 55m 11s, Episode: 7729, Steps: 19958, epr: 12.7, Loss: 3.39 Score: 15.0, Done: True
Time: 03h 55m 14s, Episode: 7730, Steps: 19964, epr: 12.7, Loss: 3.01 Score: 10.0, Done: True
Time: 03h 55m 17s, Episode: 7731, Steps: 19965, epr: 12.7, Loss: 3.38 Score: 15.0, Done: True
Time: 03h 55m 21s, Episode: 7732, Steps: 19967, epr: 12.7, Loss: 3.72 Score: 14.0, Done: True
Time: 03h 55m 24s, Episode: 7733, Steps: 19968, epr: 12.7, Loss: 3.4 Score: 15.0, Done: True
Time: 03h 55m 27s, Episode: 7734, Steps: 19969, epr: 12.7, Loss: 3.31 Score: 15.0, Done: True
Time: 03h 55m 30s, Episode: 7735, Steps: 19970, epr: 12.7, Loss: 3.51 Score: 15.0, Done: True
Time: 03h 55m 34s, Episode: 7736, Steps: 19973, epr: 12.7, Loss: 3.51 Score: 12.0, Done: True
Time: 03h 55m 37s, Episode: 7737, Steps: 19977, epr: 12.7, Loss: 3.78 Score: 12.0, Done: True
Time: 03h 55m 40s, Episode: 7738, Steps: 19978, epr: 12.7, Loss: 3.57 Score: 15.0, Done: True
Time: 03h 55m 44s, Episode: 7739, Steps: 19979, epr: 12.7, Loss: 3.41 Score: 15.0, Done: True
Time: 03h 55m 47s, Episode: 7740, Steps: 19981, epr: 12.7, Loss: 2.97 Score: 14.0, Done: True
Time: 03h 55m 50s, Episode: 7741, Steps: 19984, epr: 12.7, Loss: 3.59 Score: 13.0, Done: True
Time: 03h 55m 53s, Episode: 7742, Steps: 19986, epr: 12.7, Loss: 3.13 Score: 14.0, Done: True
Time: 03h 55m 57s, Episode: 7743, Steps: 19988, epr: 12.7, Loss: 3.03 Score: 14.0, Done: True
Time: 03h 56m 00s, Episode: 7744, Steps: 19992, epr: 12.7, Loss: 3.11 Score: 12.0, Done: True
Time: 03h 56m 03s, Episode: 7745, Steps: 19998, epr: 12.7, Loss: 3.19 Score: 10.0, Done: True
Time: 03h 56m 08s, Episode: 7746, Steps: 20000, epr: 12.7, Loss: 3.91 Score: 13.0, Done: True
Time: 03h 56m 10s, Episode: 7747, Steps: 20002, epr: 12.7, Loss: 2.98 Score: 12.0, Done: True
Time: 03h 56m 13s, Episode: 7748, Steps: 20005, epr: 12.7, Loss: 3.07 Score: 13.0, Done: True
Time: 03h 56m 16s, Episode: 7749, Steps: 20010, epr: 12.7, Loss: 3.3 Score: 11.0, Done: True
Time: 03h 56m 19s, Episode: 7750, Steps: 20013, epr: 12.7, Loss: 3.42 Score: 12.0, Done: True
Time: 03h 56m 22s, Episode: 7751, Steps: 20016, epr: 12.7, Loss: 3.86 Score: 13.0, Done: True
Time: 03h 56m 25s, Episode: 7752, Steps: 20018, epr: 12.7, Loss: 3.62 Score: 14.0, Done: True
Time: 03h 56m 28s, Episode: 7753, Steps: 20019, epr: 12.7, Loss: 3.67 Score: 15.0, Done: True
Time: 03h 56m 30s, Episode: 7754, Steps: 20022, epr: 12.7, Loss: 3.49 Score: 13.0, Done: True
Time: 03h 56m 33s, Episode: 7755, Steps: 20026, epr: 12.7, Loss: 3.56 Score: 12.0, Done: True
Time: 03h 56m 36s, Episode: 7756, Steps: 20029, epr: 12.7, Loss: 3.52 Score: 12.0, Done: True
Time: 03h 56m 39s, Episode: 7757, Steps: 20034, epr: 12.7, Loss: 3.25 Score: 9.0, Done: True
Time: 03h 56m 42s, Episode: 7758, Steps: 20036, epr: 12.7, Loss: 3.36 Score: 13.0, Done: True
Time: 03h 56m 44s, Episode: 7759, Steps: 20037, epr: 12.7, Loss: 3.47 Score: 15.0, Done: True
Time: 03h 56m 47s, Episode: 7760, Steps: 20039, epr: 12.7, Loss: 3.81 Score: 14.0, Done: True
Time: 03h 56m 50s, Episode: 7761, Steps: 20040, epr: 12.7, Loss: 3.76 Score: 15.0, Done: True
Time: 03h 56m 53s, Episode: 7762, Steps: 20041, epr: 12.7, Loss: 3.91 Score: 15.0, Done: True
Time: 03h 56m 55s, Episode: 7763, Steps: 20043, epr: 12.7, Loss: 3.94 Score: 14.0, Done: True
Time: 03h 56m 58s, Episode: 7764, Steps: 20045, epr: 12.7, Loss: 3.35 Score: 14.0, Done: True
Time: 03h 57m 01s, Episode: 7765, Steps: 20049, epr: 12.7, Loss: 3.64 Score: 10.0, Done: True
Time: 03h 57m 04s, Episode: 7766, Steps: 20050, epr: 12.7, Loss: 3.7 Score: 15.0, Done: True
Time: 03h 57m 07s, Episode: 7767, Steps: 20051, epr: 12.7, Loss: 3.45 Score: 15.0, Done: True
Time: 03h 57m 10s, Episode: 7768, Steps: 20055, epr: 12.7, Loss: 3.48 Score: 8.0, Done: True
Time: 03h 57m 12s, Episode: 7769, Steps: 20056, epr: 12.7, Loss: 3.37 Score: 15.0, Done: True
Time: 03h 57m 15s, Episode: 7770, Steps: 20058, epr: 12.7, Loss: 2.9 Score: 14.0, Done: True
Time: 03h 57m 18s, Episode: 7771, Steps: 20060, epr: 12.7, Loss: 3.31 Score: 14.0, Done: True
Time: 03h 57m 21s, Episode: 7772, Steps: 20062, epr: 12.7, Loss: 3.39 Score: 13.0, Done: True
Time: 03h 57m 24s, Episode: 7773, Steps: 20065, epr: 12.7, Loss: 3.33 Score: 13.0, Done: True
Time: 03h 57m 28s, Episode: 7774, Steps: 20067, epr: 12.7, Loss: 3.59 Score: 14.0, Done: True
Time: 03h 57m 31s, Episode: 7775, Steps: 20070, epr: 12.7, Loss: 3.81 Score: 11.0, Done: True
Time: 03h 57m 34s, Episode: 7776, Steps: 20073, epr: 12.7, Loss: 3.43 Score: 13.0, Done: True
Time: 03h 57m 37s, Episode: 7777, Steps: 20075, epr: 12.7, Loss: 3.78 Score: 14.0, Done: True
Time: 03h 57m 39s, Episode: 7778, Steps: 20076, epr: 12.7, Loss: 3.55 Score: 15.0, Done: True
Time: 03h 57m 42s, Episode: 7779, Steps: 20078, epr: 12.7, Loss: 3.6 Score: 12.0, Done: True
Time: 03h 57m 45s, Episode: 7780, Steps: 20080, epr: 12.7, Loss: 4.19 Score: 14.0, Done: True
Time: 03h 57m 48s, Episode: 7781, Steps: 20081, epr: 12.7, Loss: 3.45 Score: 15.0, Done: True
Time: 03h 57m 51s, Episode: 7782, Steps: 20082, epr: 12.7, Loss: 3.56 Score: 15.0, Done: True
Time: 03h 57m 53s, Episode: 7783, Steps: 20084, epr: 12.7, Loss: 4.07 Score: 14.0, Done: True
Time: 03h 57m 56s, Episode: 7784, Steps: 20087, epr: 12.7, Loss: 4.01 Score: 13.0, Done: True
Time: 03h 57m 59s, Episode: 7785, Steps: 20089, epr: 12.7, Loss: 4.23 Score: 14.0, Done: True
Time: 03h 58m 02s, Episode: 7786, Steps: 20090, epr: 12.7, Loss: 3.57 Score: 15.0, Done: True
Time: 03h 58m 05s, Episode: 7787, Steps: 20091, epr: 12.7, Loss: 3.38 Score: 15.0, Done: True
Time: 03h 58m 08s, Episode: 7788, Steps: 20093, epr: 12.7, Loss: 3.82 Score: 14.0, Done: True
Time: 03h 58m 10s, Episode: 7789, Steps: 20095, epr: 12.7, Loss: 3.57 Score: 13.0, Done: True
Time: 03h 58m 13s, Episode: 7790, Steps: 20098, epr: 12.7, Loss: 3.52 Score: 13.0, Done: True
Time: 03h 58m 16s, Episode: 7791, Steps: 20100, epr: 12.7, Loss: 3.13 Score: 14.0, Done: True
Time: 03h 58m 19s, Episode: 7792, Steps: 20101, epr: 12.7, Loss: 2.99 Score: 15.0, Done: True
Time: 03h 58m 22s, Episode: 7793, Steps: 20102, epr: 12.7, Loss: 3.46 Score: 15.0, Done: True
Time: 03h 58m 25s, Episode: 7794, Steps: 20103, epr: 12.7, Loss: 3.74 Score: 15.0, Done: True
Time: 03h 58m 28s, Episode: 7795, Steps: 20104, epr: 12.7, Loss: 3.36 Score: 15.0, Done: True
Time: 03h 58m 31s, Episode: 7796, Steps: 20107, epr: 12.7, Loss: 3.34 Score: 13.0, Done: True
Time: 03h 58m 34s, Episode: 7797, Steps: 20108, epr: 12.7, Loss: 3.3 Score: 15.0, Done: True
Time: 03h 58m 36s, Episode: 7798, Steps: 20110, epr: 12.7, Loss: 3.33 Score: 14.0, Done: True
Time: 03h 58m 39s, Episode: 7799, Steps: 20112, epr: 12.7, Loss: 3.37 Score: 14.0, Done: True
Time: 03h 58m 42s, Episode: 7800, Steps: 20114, epr: 12.7, Loss: 3.13 Score: 14.0, Done: True
Time: 03h 58m 45s, Episode: 7801, Steps: 20116, epr: 12.7, Loss: 3.49 Score: 14.0, Done: True
Time: 03h 58m 48s, Episode: 7802, Steps: 20119, epr: 12.7, Loss: 3.07 Score: 12.0, Done: True
Time: 03h 58m 52s, Episode: 7803, Steps: 20121, epr: 12.7, Loss: 3.6 Score: 12.0, Done: True
Time: 03h 58m 54s, Episode: 7804, Steps: 20122, epr: 12.7, Loss: 3.25 Score: 15.0, Done: True
Time: 03h 58m 57s, Episode: 7805, Steps: 20125, epr: 12.7, Loss: 3.39 Score: 13.0, Done: True
Time: 03h 59m 00s, Episode: 7806, Steps: 20126, epr: 12.7, Loss: 3.45 Score: 15.0, Done: True
Time: 03h 59m 03s, Episode: 7807, Steps: 20130, epr: 12.7, Loss: 3.66 Score: 12.0, Done: True
Time: 03h 59m 06s, Episode: 7808, Steps: 20136, epr: 12.7, Loss: 3.37 Score: 8.0, Done: True
Time: 03h 59m 09s, Episode: 7809, Steps: 20139, epr: 12.7, Loss: 3.29 Score: 11.0, Done: True
Time: 03h 59m 11s, Episode: 7810, Steps: 20140, epr: 12.7, Loss: 3.33 Score: 15.0, Done: True
Time: 03h 59m 14s, Episode: 7811, Steps: 20142, epr: 12.7, Loss: 3.57 Score: 14.0, Done: True
Time: 03h 59m 17s, Episode: 7812, Steps: 20143, epr: 12.7, Loss: 3.67 Score: 15.0, Done: True
Time: 03h 59m 20s, Episode: 7813, Steps: 20145, epr: 12.7, Loss: 3.64 Score: 13.0, Done: True
Time: 03h 59m 24s, Episode: 7814, Steps: 20146, epr: 12.7, Loss: 3.57 Score: 15.0, Done: True
Time: 03h 59m 27s, Episode: 7815, Steps: 20150, epr: 12.7, Loss: 3.48 Score: 12.0, Done: True
Time: 03h 59m 30s, Episode: 7816, Steps: 20152, epr: 12.7, Loss: 3.53 Score: 14.0, Done: True
Time: 03h 59m 34s, Episode: 7817, Steps: 20153, epr: 12.7, Loss: 3.52 Score: 15.0, Done: True
Time: 03h 59m 37s, Episode: 7818, Steps: 20156, epr: 12.7, Loss: 4.06 Score: 13.0, Done: True
Time: 03h 59m 40s, Episode: 7819, Steps: 20159, epr: 12.7, Loss: 3.89 Score: 11.0, Done: True
Time: 03h 59m 43s, Episode: 7820, Steps: 20162, epr: 12.7, Loss: 3.77 Score: 13.0, Done: True
Time: 03h 59m 47s, Episode: 7821, Steps: 20163, epr: 12.7, Loss: 3.46 Score: 15.0, Done: True
Time: 03h 59m 50s, Episode: 7822, Steps: 20164, epr: 12.7, Loss: 3.81 Score: 15.0, Done: True
Time: 03h 59m 53s, Episode: 7823, Steps: 20165, epr: 12.7, Loss: 3.55 Score: 15.0, Done: True
Time: 03h 59m 57s, Episode: 7824, Steps: 20168, epr: 12.7, Loss: 3.44 Score: 13.0, Done: True
Time: 04h 00m 00s, Episode: 7825, Steps: 20170, epr: 12.7, Loss: 3.62 Score: 14.0, Done: True
Time: 04h 00m 03s, Episode: 7826, Steps: 20172, epr: 12.7, Loss: 3.31 Score: 14.0, Done: True
Time: 04h 00m 06s, Episode: 7827, Steps: 20174, epr: 12.7, Loss: 3.19 Score: 14.0, Done: True
Time: 04h 00m 10s, Episode: 7828, Steps: 20177, epr: 12.7, Loss: 3.49 Score: 13.0, Done: True
Time: 04h 00m 13s, Episode: 7829, Steps: 20180, epr: 12.7, Loss: 3.33 Score: 13.0, Done: True
Time: 04h 00m 16s, Episode: 7830, Steps: 20184, epr: 12.7, Loss: 3.24 Score: 12.0, Done: True
Time: 04h 00m 21s, Episode: 7831, Steps: 20189, epr: 12.7, Loss: 3.36 Score: 11.0, Done: True
Time: 04h 00m 23s, Episode: 7832, Steps: 20192, epr: 12.7, Loss: 3.07 Score: 12.0, Done: True
Time: 04h 00m 26s, Episode: 7833, Steps: 20193, epr: 12.7, Loss: 3.3 Score: 15.0, Done: True
Time: 04h 00m 29s, Episode: 7834, Steps: 20194, epr: 12.7, Loss: 3.55 Score: 15.0, Done: True
Time: 04h 00m 32s, Episode: 7835, Steps: 20196, epr: 12.7, Loss: 3.53 Score: 14.0, Done: True
Time: 04h 00m 35s, Episode: 7836, Steps: 20199, epr: 12.7, Loss: 3.69 Score: 12.0, Done: True
Time: 04h 00m 38s, Episode: 7837, Steps: 20205, epr: 12.7, Loss: 3.55 Score: 4.0, Done: True
Time: 04h 00m 41s, Episode: 7838, Steps: 20208, epr: 12.7, Loss: 3.27 Score: 13.0, Done: True
Time: 04h 00m 44s, Episode: 7839, Steps: 20209, epr: 12.7, Loss: 3.24 Score: 15.0, Done: True
Time: 04h 00m 47s, Episode: 7840, Steps: 20210, epr: 12.7, Loss: 3.44 Score: 15.0, Done: True
Time: 04h 00m 50s, Episode: 7841, Steps: 20216, epr: 12.7, Loss: 3.39 Score: 10.0, Done: True
Time: 04h 00m 52s, Episode: 7842, Steps: 20226, epr: 12.7, Loss: 3.16 Score: 6.0, Done: True
Time: 04h 00m 55s, Episode: 7843, Steps: 20227, epr: 12.7, Loss: 3.49 Score: 15.0, Done: True
Time: 04h 00m 58s, Episode: 7844, Steps: 20230, epr: 12.7, Loss: 4.04 Score: 13.0, Done: True
Time: 04h 01m 01s, Episode: 7845, Steps: 20232, epr: 12.7, Loss: 3.62 Score: 14.0, Done: True
Time: 04h 01m 04s, Episode: 7846, Steps: 20234, epr: 12.7, Loss: 3.07 Score: 14.0, Done: True
Time: 04h 01m 06s, Episode: 7847, Steps: 20242, epr: 12.7, Loss: 3.82 Score: 2.0, Done: True
Time: 04h 01m 09s, Episode: 7848, Steps: 20243, epr: 12.7, Loss: 3.71 Score: 15.0, Done: True
Time: 04h 01m 12s, Episode: 7849, Steps: 20245, epr: 12.7, Loss: 3.47 Score: 14.0, Done: True
Time: 04h 01m 15s, Episode: 7850, Steps: 20250, epr: 12.7, Loss: 3.22 Score: 11.0, Done: True
Time: 04h 01m 18s, Episode: 7851, Steps: 20251, epr: 12.7, Loss: 3.61 Score: 15.0, Done: True
Time: 04h 01m 21s, Episode: 7852, Steps: 20254, epr: 12.7, Loss: 3.55 Score: 11.0, Done: True
Time: 04h 01m 24s, Episode: 7853, Steps: 20255, epr: 12.7, Loss: 3.21 Score: 15.0, Done: True
Time: 04h 01m 27s, Episode: 7854, Steps: 20256, epr: 12.7, Loss: 3.37 Score: 15.0, Done: True
Time: 04h 01m 29s, Episode: 7855, Steps: 20259, epr: 12.7, Loss: 3.07 Score: 13.0, Done: True
Time: 04h 01m 32s, Episode: 7856, Steps: 20266, epr: 12.7, Loss: 3.8 Score: 8.0, Done: True
Time: 04h 01m 35s, Episode: 7857, Steps: 20269, epr: 12.7, Loss: 3.54 Score: 13.0, Done: True
Time: 04h 01m 38s, Episode: 7858, Steps: 20270, epr: 12.7, Loss: 3.59 Score: 15.0, Done: True
Time: 04h 01m 42s, Episode: 7859, Steps: 20271, epr: 12.7, Loss: 3.01 Score: 15.0, Done: True
Time: 04h 01m 45s, Episode: 7860, Steps: 20273, epr: 12.7, Loss: 3.3 Score: 14.0, Done: True
Time: 04h 01m 48s, Episode: 7861, Steps: 20276, epr: 12.7, Loss: 3.22 Score: 13.0, Done: True
Time: 04h 01m 50s, Episode: 7862, Steps: 20278, epr: 12.7, Loss: 3.65 Score: 14.0, Done: True
Time: 04h 01m 53s, Episode: 7863, Steps: 20281, epr: 12.7, Loss: 3.88 Score: 13.0, Done: True
Time: 04h 01m 56s, Episode: 7864, Steps: 20284, epr: 12.7, Loss: 3.47 Score: 13.0, Done: True
Time: 04h 01m 59s, Episode: 7865, Steps: 20285, epr: 12.7, Loss: 3.12 Score: 15.0, Done: True
Time: 04h 02m 02s, Episode: 7866, Steps: 20288, epr: 12.7, Loss: 3.66 Score: 13.0, Done: True
Time: 04h 02m 05s, Episode: 7867, Steps: 20290, epr: 12.7, Loss: 3.29 Score: 14.0, Done: True
Time: 04h 02m 07s, Episode: 7868, Steps: 20291, epr: 12.7, Loss: 3.24 Score: 15.0, Done: True
Time: 04h 02m 10s, Episode: 7869, Steps: 20294, epr: 12.7, Loss: 3.44 Score: 13.0, Done: True
Time: 04h 02m 13s, Episode: 7870, Steps: 20295, epr: 12.7, Loss: 3.45 Score: 15.0, Done: True
Time: 04h 02m 16s, Episode: 7871, Steps: 20297, epr: 12.7, Loss: 3.81 Score: 13.0, Done: True
Time: 04h 02m 19s, Episode: 7872, Steps: 20300, epr: 12.7, Loss: 3.51 Score: 13.0, Done: True
Time: 04h 02m 22s, Episode: 7873, Steps: 20304, epr: 12.7, Loss: 3.75 Score: 12.0, Done: True
Time: 04h 02m 25s, Episode: 7874, Steps: 20306, epr: 12.7, Loss: 3.7 Score: 13.0, Done: True
Time: 04h 02m 27s, Episode: 7875, Steps: 20308, epr: 12.7, Loss: 4.03 Score: 14.0, Done: True
Time: 04h 02m 30s, Episode: 7876, Steps: 20309, epr: 12.7, Loss: 3.77 Score: 15.0, Done: True
Time: 04h 02m 33s, Episode: 7877, Steps: 20310, epr: 12.7, Loss: 3.82 Score: 15.0, Done: True
Time: 04h 02m 36s, Episode: 7878, Steps: 20312, epr: 12.7, Loss: 3.59 Score: 14.0, Done: True
Time: 04h 02m 39s, Episode: 7879, Steps: 20313, epr: 12.7, Loss: 3.85 Score: 15.0, Done: True
Time: 04h 02m 42s, Episode: 7880, Steps: 20315, epr: 12.7, Loss: 3.23 Score: 14.0, Done: True
Time: 04h 02m 44s, Episode: 7881, Steps: 20316, epr: 12.7, Loss: 3.97 Score: 15.0, Done: True
Time: 04h 02m 47s, Episode: 7882, Steps: 20318, epr: 12.7, Loss: 3.47 Score: 14.0, Done: True
Time: 04h 02m 50s, Episode: 7883, Steps: 20319, epr: 12.7, Loss: 4.29 Score: 15.0, Done: True
